0.85237,0.51597,0.42865,0.56604,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.20510,0.57966,0.37407,0.17798,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.76826,0.09950,0.58348,0.43399,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.48824,0.91003,0.43963,0.36883,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.84606,0.13721,0.81696,0.86041,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.51844,0.68186,0.15766,0.22204,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.67130,0.27593,0.16018,0.17018,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.36961,0.45445,0.15838,0.47414,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.76418,0.48352,0.25614,0.10229,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.04900,0.57749,0.39432,0.25086,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.01637,0.58513,0.84932,0.52210,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.11162,0.85489,0.65789,0.54932,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.82286,0.48946,0.69425,0.09111,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.60757,0.44005,0.25190,0.45330,1.00000,0.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.35868,0.35017,0.70774,0.51226,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.53153,0.02916,0.09733,0.83919,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.03324,0.08994,0.66282,0.36852,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.73051,0.33119,0.74715,0.52286,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.50759,0.00940,0.47997,0.91897,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.39956,0.46306,0.61722,0.03531,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.55544,0.29960,0.58641,0.61773,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.04697,0.26613,0.52413,0.54051,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.22616,0.44166,0.41017,0.25631,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.54807,0.67215,0.28175,0.61011,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.59350,0.22610,0.37800,0.69854,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.14076,0.01073,0.11917,0.22583,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.89588,0.15321,0.14447,0.38303,1.00000,0.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.33244,0.27161,0.98146,0.13934,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.71118,0.45220,0.91874,0.09301,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.91481,0.71764,0.71155,0.49813,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.67692,0.10282,0.88204,0.36431,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.52328,0.96538,0.95858,0.17462,1.00000,1.00000,0.00000,0.00000,3.00000,1.00000,2.00000,0.00000
0.91046,0.45371,0.26522,0.89478,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.40179,0.52873,0.67008,0.02198,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.13389,0.82895,0.78391,0.78652,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.26014,0.90694,0.13542,0.76291,0.00000,1.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.34153,0.00710,0.68406,0.20795,1.00000,0.00000,1.00000,0.00000,2.00000,3.00000,1.00000,0.00000
0.69552,0.41044,0.05281,0.55666,1.00000,0.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.02306,0.07802,0.50261,0.55605,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
