0.45105,0.24451,0.87562,0.37301,1.00000,0.00000,1.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.02618,0.40373,0.85458,0.41191,0.00000,1.00000,1.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.96819,0.23546,0.04698,0.58400,1.00000,1.00000,0.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.57873,0.42865,0.76353,0.32437,1.00000,0.00000,1.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.84398,0.46394,0.79294,0.47822,1.00000,1.00000,1.00000,0.00000,2.00000,3.00000,1.00000,0.00000
0.90511,0.64153,0.65646,0.83884,1.00000,1.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.41684,0.53383,0.97025,0.59470,1.00000,0.00000,1.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.48625,0.62523,0.36619,0.27922,1.00000,1.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.97094,0.61796,0.01575,0.63545,1.00000,1.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.67414,0.07997,0.87081,0.02433,1.00000,0.00000,1.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.15617,0.19225,0.34943,0.28900,0.00000,1.00000,1.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.70572,0.86901,0.46978,0.11148,1.00000,1.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.33363,0.93021,0.72899,0.64461,0.00000,1.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.69714,0.42134,0.08153,0.67910,1.00000,1.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.25990,0.69526,0.19018,0.24075,1.00000,1.00000,0.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.99544,0.57033,0.52561,0.71970,1.00000,1.00000,0.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.26103,0.83427,0.16335,0.78049,1.00000,1.00000,0.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.14661,0.75876,0.54105,0.57678,0.00000,1.00000,1.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.02513,0.36508,0.25167,0.50402,0.00000,1.00000,1.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.41850,0.59724,0.72210,0.53822,1.00000,0.00000,1.00000,1.00000,3.00000,2.00000,1.00000,0.00000
