0.25273,0.58874,0.53766,0.70030,0.00000,1.00000,0.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.96110,0.53383,0.39286,0.34712,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.04555,0.45723,0.37590,0.68291,0.00000,1.00000,0.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.71143,0.64482,0.06380,0.64241,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.31571,0.85882,0.07066,0.32101,1.00000,1.00000,0.00000,0.00000,3.00000,1.00000,2.00000,0.00000
0.85003,0.62831,0.54800,0.60024,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.90243,0.57354,0.97909,0.62840,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.56223,0.69962,0.99801,0.75476,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.80522,0.05635,0.64830,0.50625,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.82061,0.76337,0.90396,0.81613,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.59301,0.74548,0.29271,0.23243,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.20518,0.25801,0.40871,0.10126,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.78490,0.56818,0.72075,0.45337,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.85183,0.85207,0.37975,0.01927,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.08786,0.40770,0.89026,0.08845,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.70738,0.99617,0.08141,0.93650,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.59152,0.46960,0.26285,0.09565,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.26265,0.98657,0.39819,0.00923,1.00000,1.00000,0.00000,0.00000,3.00000,1.00000,2.00000,0.00000
0.14168,0.01564,0.81831,0.12519,0.00000,0.00000,1.00000,1.00000,2.00000,1.00000,3.00000,0.00000
0.16961,0.15343,0.85031,0.70264,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.91823,0.90791,0.44498,0.80377,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.79140,0.06271,0.74324,0.30970,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.76756,0.18156,0.49434,0.07131,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.01148,0.03544,0.00915,0.49293,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.21031,0.45606,0.04596,0.00661,0.00000,1.00000,0.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.62690,0.84474,0.20361,0.50265,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.11292,0.06879,0.87143,0.98071,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.80976,0.48814,0.67565,0.92786,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.45913,0.96213,0.25682,0.37344,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.81374,0.14206,0.73774,0.93696,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.15442,0.06088,0.90389,0.79071,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.66228,0.60395,0.18475,0.96666,1.00000,0.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.90597,0.12304,0.27014,0.67037,1.00000,0.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.67283,0.92217,0.33212,0.59458,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.40229,0.08337,0.18913,0.20828,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.55519,0.15440,0.92219,0.74131,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.89107,0.14890,0.68724,0.46343,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.36312,0.21889,0.21830,0.70250,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.87744,0.21083,0.78758,0.83043,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.95180,0.27986,0.95092,0.65338,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.99807,0.11403,0.51534,0.69219,1.00000,0.00000,1.00000,0.00000,3.00000,0.00000,1.00000,0.00000
0.02499,0.72040,0.65996,0.75142,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
