0.85429,0.81914,0.47909,0.30483,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.21248,0.37208,0.13118,0.94793,0.00000,1.00000,0.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.33454,0.37002,0.20504,0.59410,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
0.75775,0.46286,0.02682,0.83832,1.00000,0.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.16156,0.30949,0.21956,0.82455,0.00000,1.00000,0.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.54516,0.63140,0.79992,0.42139,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.37644,0.87859,0.52889,0.50691,1.00000,1.00000,0.00000,0.00000,3.00000,1.00000,2.00000,0.00000
0.42535,0.76601,0.78729,0.51108,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.04990,0.43625,0.82173,0.52092,0.00000,1.00000,1.00000,0.00000,3.00000,2.00000,0.00000,0.00000
0.21804,0.42737,0.22686,0.64079,0.00000,1.00000,0.00000,1.00000,3.00000,2.00000,0.00000,0.00000
0.06404,0.22666,0.43597,0.81026,0.00000,0.00000,1.00000,1.00000,3.00000,1.00000,2.00000,0.00000
0.79452,0.73406,0.33161,0.60805,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.88317,0.58389,0.39465,0.42669,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.21232,0.91940,0.02950,0.46195,0.00000,1.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.94673,0.12269,0.71132,0.52476,1.00000,0.00000,1.00000,0.00000,3.00000,1.00000,2.00000,0.00000
0.62028,0.02497,0.94867,0.05344,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.71891,0.13160,0.73955,0.07713,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.62528,0.33339,0.19613,0.22802,1.00000,0.00000,0.00000,1.00000,2.00000,3.00000,1.00000,0.00000
0.91754,0.06434,0.91870,0.38210,1.00000,0.00000,1.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.80708,0.89160,0.43414,0.01830,1.00000,1.00000,0.00000,0.00000,3.00000,2.00000,1.00000,0.00000
0.43237,0.11026,0.54629,0.94200,1.00000,0.00000,0.00000,1.00000,3.00000,2.00000,1.00000,0.00000
