0.69034,0.14268,0.36792,1.00000,0.00000,0.00000,1.00000,2.00000,0.00000
0.84801,0.38291,0.50722,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.46972,0.45202,0.29116,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.77018,0.59422,0.64294,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.58518,0.78913,0.18237,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.65307,0.73734,0.92522,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.50160,0.03588,0.00757,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.01643,0.43015,0.03292,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.55124,0.25275,0.25259,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.86304,0.86328,0.36681,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.45935,0.97128,0.37017,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.84838,0.85006,0.69632,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.30027,0.76226,0.50645,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.86932,0.53490,0.78007,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.85189,0.34455,0.96298,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.61376,0.99351,0.60634,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.86180,0.35597,0.57998,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.03849,0.18750,0.92675,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.70397,0.29676,0.54248,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.21439,0.39535,0.30678,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.19203,0.49815,0.10326,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.63671,0.58422,0.17040,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.66119,0.78984,0.41180,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.58912,0.34926,0.49219,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.49478,0.37019,0.29251,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.04835,0.01786,0.86379,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.30387,0.27192,0.54003,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.96972,0.67690,0.27661,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.60227,0.79857,0.93093,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.05556,0.77850,0.18725,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.87476,0.01086,0.49490,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.72316,0.20296,0.01733,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.18745,0.84728,0.16002,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.52143,0.61255,0.13645,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.17098,0.69558,0.99789,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.94768,0.94456,0.45174,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.43098,0.24485,0.84301,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.63168,0.55850,0.49000,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.22197,0.03792,0.34598,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.21204,0.29570,0.68481,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.14798,0.32983,0.60698,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.75044,0.84193,0.84765,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.71613,0.94116,0.07829,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.95072,0.32072,0.56949,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.94987,0.64917,0.71456,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.51385,0.81062,0.70677,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.64498,0.37115,0.16663,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.52074,0.76842,0.12144,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.18962,0.23078,0.66255,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.31020,0.38757,0.10203,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.98208,0.92954,0.32086,1.00000,0.00000,0.00000,2.00000,0.00000,0.00000
0.12136,0.71195,0.33474,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.35235,0.37023,0.07226,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.37438,0.27182,0.62443,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.44138,0.85415,0.24608,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.00243,0.36337,0.26884,0.00000,0.00000,1.00000,2.00000,0.00000,0.00000
0.47999,0.02631,0.26120,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.34381,0.89252,0.78033,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.19250,0.25292,0.64209,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.87447,0.76336,0.11891,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.41857,0.43181,0.86005,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.35681,0.12969,0.58488,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.94902,0.69747,0.39521,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.22154,0.37819,0.92295,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.27044,0.02104,0.72006,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.78889,0.61004,0.90697,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.28383,0.51284,0.79905,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.31282,0.13283,0.63213,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.53682,0.27912,0.56893,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.80642,0.87097,0.14021,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.24851,0.42362,0.35636,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.90238,0.72021,0.89450,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.77404,0.15964,0.69204,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.46452,0.53002,0.73350,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.51028,0.75548,0.25520,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.25314,0.53209,0.29493,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.66970,0.52443,0.42353,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.87856,0.77736,0.30612,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.38598,0.05526,0.19356,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.72637,0.39521,0.99791,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.99991,0.78866,0.17818,1.00000,0.00000,0.00000,0.00000,2.00000,0.00000
0.92805,0.57736,0.16454,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.26643,0.89795,0.17719,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.64374,0.96560,0.40818,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.45661,0.38758,0.08952,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.93660,0.18530,0.56883,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.10522,0.71512,0.33122,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.51100,0.33209,0.24402,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.09057,0.03285,0.54651,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.22846,0.64434,0.64935,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.28604,0.18131,0.72608,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.48883,0.75038,0.37440,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.54862,0.73460,0.45495,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.36808,0.48836,0.63616,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.26595,0.06700,0.05744,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.08739,0.34758,0.58347,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.84608,0.74706,0.19999,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.71919,0.36568,0.95590,0.00000,0.00000,1.00000,1.00000,2.00000,0.00000
0.20013,0.04282,0.86534,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.48978,0.17748,0.13988,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.90258,0.60759,0.91475,1.00000,0.00000,0.00000,2.00000,1.00000,0.00000
0.36224,0.94031,0.12750,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.28283,0.07627,0.70343,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.52115,0.51387,0.00633,0.00000,1.00000,0.00000,2.00000,1.00000,0.00000
0.21309,0.35985,0.71606,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
0.20759,0.21880,0.18278,0.00000,0.00000,1.00000,2.00000,1.00000,0.00000
